attempt_id,order_id,attempt_number,attempt_date,attempt_status,failure_reason,customer_contacted,rescheduled,delivery_agent_note
ATT-00986,ORD-10920,3,2026-07-12,FAILED,CUSTOMER_RESCHEDULED,True,True,Delivery attempt unsuccessful
ATT-00987,ORD-10921,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-00988,ORD-10922,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-00989,ORD-10923,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-00990,ORD-10924,1,2026-06-11,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-00991,ORD-10924,2,2026-06-11,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-00992,ORD-10925,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00993,ORD-10926,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-00994,ORD-10927,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-00995,ORD-10928,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-00996,ORD-10929,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-00997,ORD-10930,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00998,ORD-10931,1,2026-06-09,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-00999,ORD-10932,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-01000,ORD-10933,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-01001,ORD-10934,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-01002,ORD-10935,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01003,ORD-10936,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-01004,ORD-10937,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-01005,ORD-10938,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-01006,ORD-10939,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01007,ORD-10940,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-01008,ORD-10941,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01009,ORD-10942,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-01010,ORD-10943,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-01011,ORD-10944,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01012,ORD-10945,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01013,ORD-10946,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-01014,ORD-10947,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-01015,ORD-10948,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-01016,ORD-10949,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01017,ORD-10950,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-01018,ORD-10951,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01019,ORD-10952,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-01020,ORD-10953,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01021,ORD-10954,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01022,ORD-10955,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-01023,ORD-10956,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-01024,ORD-10957,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-01025,ORD-10958,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01026,ORD-10959,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-01027,ORD-10960,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01028,ORD-10961,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-01029,ORD-10962,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-01030,ORD-10963,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01031,ORD-10964,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-01032,ORD-10965,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01033,ORD-10966,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-01034,ORD-10967,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-01035,ORD-10968,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-01036,ORD-10969,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-01037,ORD-10970,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-01038,ORD-10971,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-01039,ORD-10972,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-01040,ORD-10973,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-01041,ORD-10974,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-01042,ORD-10975,1,2026-07-20,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-01043,ORD-10975,2,2026-07-20,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-01044,ORD-10975,3,2026-07-20,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-01045,ORD-10976,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01046,ORD-10977,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-01047,ORD-10978,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-01048,ORD-10979,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-01049,ORD-10980,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-01050,ORD-10981,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-01051,ORD-10982,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-01052,ORD-10983,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01053,ORD-10984,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-01054,ORD-10985,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01055,ORD-10986,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01056,ORD-10987,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01057,ORD-10988,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-01058,ORD-10989,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-01059,ORD-10990,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-01060,ORD-10991,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-01061,ORD-10992,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-01062,ORD-10993,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01063,ORD-10994,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01064,ORD-10995,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-01065,ORD-10996,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-01066,ORD-10997,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-01067,ORD-10998,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-01068,ORD-10999,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-01069,ORD-11000,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-01070,ORD-11001,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-01071,ORD-11002,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-01072,ORD-11003,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01073,ORD-11004,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-01074,ORD-11005,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-01075,ORD-11006,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01076,ORD-11007,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-01077,ORD-11008,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-01078,ORD-11009,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-01079,ORD-11010,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01080,ORD-11011,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-01081,ORD-11012,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-01082,ORD-11013,1,2026-08-19,DELIVERED,,True,False,Delivered successfully
ATT-01083,ORD-11014,1,2026-08-23,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-01084,ORD-11015,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-01085,ORD-11016,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01086,ORD-11017,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-01087,ORD-11018,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-01088,ORD-11019,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01089,ORD-11020,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-01090,ORD-11021,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-01091,ORD-11022,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-01092,ORD-11023,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-01093,ORD-11024,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-01094,ORD-11025,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-01095,ORD-11026,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-01096,ORD-11027,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-01097,ORD-11028,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-01098,ORD-11029,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-01099,ORD-11030,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-01100,ORD-11031,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-01101,ORD-11032,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-01102,ORD-11033,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01103,ORD-11034,1,2026-07-01,FAILED,CUSTOMER_UNAVAILABLE,False,False,Delivery attempt unsuccessful
ATT-01104,ORD-11034,2,2026-07-01,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-01105,ORD-11035,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-01106,ORD-11036,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01107,ORD-11037,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-01108,ORD-11038,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01109,ORD-11039,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01110,ORD-11040,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-01111,ORD-11041,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01112,ORD-11042,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01113,ORD-11043,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-01114,ORD-11044,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01115,ORD-11045,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-01116,ORD-11046,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-01117,ORD-11047,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01118,ORD-11048,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01119,ORD-11049,1,2026-07-18,FAILED,CUSTOMER_UNAVAILABLE,False,False,Delivery attempt unsuccessful
ATT-01120,ORD-11050,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-01121,ORD-11051,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-01122,ORD-11052,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-01123,ORD-11053,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-01124,ORD-11054,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-01125,ORD-11055,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-01126,ORD-11056,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01127,ORD-11057,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-01128,ORD-11058,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-01129,ORD-11059,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01130,ORD-11060,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-01131,ORD-11061,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01132,ORD-11062,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-01133,ORD-11063,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-01134,ORD-11064,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-01135,ORD-11065,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-01136,ORD-11066,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-01137,ORD-11067,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-01138,ORD-11068,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-01139,ORD-11069,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-01140,ORD-11070,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-01141,ORD-11071,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-01142,ORD-11072,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-01143,ORD-11073,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-01144,ORD-11074,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-01145,ORD-11075,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-01146,ORD-11076,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01147,ORD-11077,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01148,ORD-11078,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-01149,ORD-11079,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01150,ORD-11080,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01151,ORD-11081,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-01152,ORD-11082,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-01153,ORD-11083,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-01154,ORD-11084,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-01155,ORD-11085,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-01156,ORD-11086,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-01157,ORD-11087,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-01158,ORD-11088,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-01159,ORD-11089,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01160,ORD-11090,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-01161,ORD-11091,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-01162,ORD-11092,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01163,ORD-11093,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01164,ORD-11094,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-01165,ORD-11095,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01166,ORD-11096,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-01167,ORD-11097,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-01168,ORD-11098,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-01169,ORD-11099,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-01170,ORD-11100,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-01171,ORD-11101,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-01172,ORD-11102,1,2026-08-20,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-01173,ORD-11102,2,2026-08-20,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-01174,ORD-11103,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-01175,ORD-11104,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-01176,ORD-11105,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01177,ORD-11106,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-01178,ORD-11107,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-01179,ORD-11108,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-01180,ORD-11109,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-01181,ORD-11110,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-01182,ORD-11111,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-01183,ORD-11112,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-01184,ORD-11113,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-01185,ORD-11114,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01186,ORD-11115,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01187,ORD-11116,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-01188,ORD-11117,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-01189,ORD-11118,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-01190,ORD-11119,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-01191,ORD-11120,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-01192,ORD-11121,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01193,ORD-11122,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-01194,ORD-11123,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-01195,ORD-11124,1,2026-07-19,FAILED,PHONE_UNREACHABLE,False,False,Delivery attempt unsuccessful
ATT-01196,ORD-11124,2,2026-07-19,FAILED,ADDRESS_NOT_FOUND,False,False,Delivery attempt unsuccessful
ATT-01197,ORD-11124,3,2026-07-19,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-01198,ORD-11125,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-01199,ORD-11126,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-01200,ORD-11127,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-01201,ORD-11128,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01202,ORD-11129,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-01203,ORD-11130,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-01204,ORD-11131,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-01205,ORD-11132,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-01206,ORD-11133,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-01207,ORD-11134,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-01208,ORD-11135,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-01209,ORD-11136,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-01210,ORD-11137,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-01211,ORD-11138,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-01212,ORD-11139,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01213,ORD-11140,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-01214,ORD-11141,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-01215,ORD-11142,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-01216,ORD-11143,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-01217,ORD-11144,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-01218,ORD-11145,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-01219,ORD-11146,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-01220,ORD-11147,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-01221,ORD-11148,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-01222,ORD-11149,1,2026-07-30,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-01223,ORD-11150,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-01224,ORD-11151,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-01225,ORD-11152,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-01226,ORD-11153,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-01227,ORD-11154,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-01228,ORD-11155,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-01229,ORD-11156,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-01230,ORD-11157,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-01231,ORD-11158,1,2026-08-11,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-01232,ORD-11159,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-01233,ORD-11160,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-01234,ORD-11161,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-01235,ORD-11162,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-01236,ORD-11163,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-01237,ORD-11164,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-01238,ORD-11165,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-01239,ORD-11166,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
